@relation first_attribute_v4-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
yelp,'A FLY was in my apple juice.. A FLY!!!!!!!!',0,0,0,10,8,0,0
imdb,'It\"s dumb and pointless, and a complete waste of time.',0,2,0,2,0,0,0
yelp,'Ryan\"s Bar is definitely one Edinburgh establishment I won\"t be revisiting.',0,0,0,1,0,1,0
yelp,'Probably never coming back, and wouldn\"t recommend it.',1,0,0,2,0,1,0
yelp,'Friend\"s pasta -- also bad, he barely touched it.',0,0,0,2,0,0,0
imdb,'The movie is terribly boring in places.',0,2,0,1,0,0,0
yelp,'I\"m not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.',1,0,0,1,0,1,0
imdb,'Nothing at all to recommend.',0,0,0,1,0,1,0
yelp,'Will not be back!',0,0,0,1,1,1,0
yelp,'I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!',0,0,0,2,1,0,0
yelp,'Main thing I didn\"t enjoy is that the crowd is of older crowd, around mid 30s and up.',1,0,0,2,0,1,0
yelp,'I had to wait over 30 minutes to get my drink and longer to get 2 arepas.',0,0,0,1,0,0,0
yelp,'The service was poor and thats being nice.',0,1,0,1,0,0,0
imdb,'Aside from it\"s terrible lead, this film has loads of other debits.',0,1,0,2,0,0,0
yelp,'The chicken dishes are OK, the beef is like shoe leather.',1,0,0,2,0,0,0
imdb,'first of all, there are enough racial stereotypes and racial jokes to offend everyone.',1,1,0,2,0,0,0
yelp,'Tasted like dirt.',1,0,0,1,0,0,0
yelp,'My sashimi was poor quality being soggy and tasteless.',0,1,0,1,0,0,0
yelp,'the food is not tasty at all, not to say its \"real traditional Hunan style\".',0,0,0,2,0,2,0
yelp,'What did bother me, was the slow service.',0,2,0,2,0,0,0
yelp,'Their frozen margaritas are WAY too sugary for my taste.',0,1,0,1,0,0,0
yelp,'So in a nutshell: 1) The restaraunt smells like a combination of a dirty fish market and a sewer.',1,2,0,1,0,0,0
yelp,'My girlfriend\"s veal was very bad.',0,0,0,1,0,0,0
yelp,'Unfortunately, it was not good.',0,0,0,2,0,1,0
yelp,'Bland and flavorless is a good way of describing the barely tepid meat.',1,2,0,1,0,0,0
imdb,'I mean, in a realistic world, she would NEVER have gotten into that ballet repertory... The whole thing was quite pathetic.',1,0,0,6,0,1,0
yelp,'We will not be coming back.',0,0,0,1,0,1,0
yelp,'Once your food arrives it\"s meh.',0,0,0,1,0,0,0
yelp,'Paying $7.85 for a hot dog and fries that looks like it came out of a kid\"s meal at the Wienerschnitzel is not my idea of a good meal.',3,0,0,2,0,1,0
imdb,'The dialogue is composed of things that make little sense.',0,0,1,1,0,0,0
yelp,'Mediocre food.',0,1,0,1,0,0,0
imdb,'Then, there\"s the plot holes.',0,1,0,2,0,0,0
yelp,'Why are these sad little vegetables so overcooked?',0,1,1,1,0,0,0
imdb,'The concert sequences just sucked.',0,0,0,1,0,0,0
yelp,'Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food.',0,0,0,1,0,1,0
yelp,'The server was very negligent of our needs and made us feel very unwelcome... I would not suggest this place!',0,1,0,4,1,1,0
yelp,'The service was terrible though.',0,1,0,1,0,0,0
imdb,'This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.',0,1,0,2,0,0,0
imdb,'I am so tired of clichés that is just lazy writing, and here they come in thick and fast.',0,2,0,2,0,0,0
yelp,'The food was terrible.',0,0,0,1,0,0,0
yelp,'It kept getting worse and worse so now I\"m officially done.',0,2,0,1,0,0,0
imdb,'The script is horrendously stupid.',0,1,0,1,0,0,0
yelp,'But I definitely would not eat here again.',0,0,0,1,0,1,0
imdb,'The \"explosion\" of the Gas tanks at the end was just as awful.',0,1,0,1,0,0,0
yelp,'Awful service.',0,1,0,1,0,0,0
yelp,'Won\"t ever go here again.',0,0,0,1,0,1,0
yelp,'Food quality has been horrible.',0,0,0,1,0,0,0
yelp,'For that price I can think of a few place I would have much rather gone.',0,0,0,1,0,0,0
yelp,'The service here is fair at best.',1,0,0,1,0,0,0
yelp,'I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.',1,0,0,3,0,0,0
yelp,'Do yourself a favor and stay away from this dish.',1,0,0,1,0,0,0
yelp,'Very poor service.',0,1,0,1,0,0,0
yelp,'No one at the table thought the food was above average or worth the wait that we had for it.',1,0,0,1,0,1,0
imdb,'The acting is terrible, and the writing is worse.',0,0,0,2,0,0,0
yelp,'I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.',0,1,0,1,0,1,0
yelp,'Food is way overpriced and portions are fucking small.',0,2,0,1,0,0,0
yelp,'for 40 bucks a head, i really expect better food.',1,0,0,2,0,0,0
yelp,'I won\"t be back.',0,0,0,1,0,1,0
yelp,'We could not believe how dirty the oysters were!',0,1,0,1,1,1,0
yelp,'This place deserves no stars.',0,0,0,1,0,1,0
yelp,'I would not recommend this place.',1,0,0,1,0,1,0
yelp,'To my disbelief, each dish qualified as the worst version of these foods I have ever tasted.',1,1,0,2,0,0,0
imdb,'Hackneyed writing, certainly, but made even worse by the bad directing.',0,2,0,3,0,0,0
imdb,'There was a few pathetic attempts to give the characters some depth, but it didn\"t really work into the rest of the plot.',1,1,0,2,0,1,0
yelp,'The Wife hated her meal (coconut shrimp), and our friends really did not enjoy their meals, either.',1,1,0,3,0,1,0
imdb,'This movie is a pure disaster, the story is stupid and the editing is the worst I have seen, it confuses you incredibly.',1,3,0,3,0,0,0
imdb,'there is no real plot.',0,0,0,1,0,1,0
yelp,'Worst food/service I\"ve had in a while.',0,1,0,1,0,0,0
yelp,'Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil.',1,2,0,5,0,2,0
yelp,'The feel of the dining room was more college cooking course than high class dining and the service was slow at best.',0,1,0,1,0,0,0
yelp,'I started this review with two stars, but I\"m editing it to give it only one.',0,0,0,2,0,0,0
yelp,'this is the worst sushi i have ever eat besides Costco\"s.',0,1,0,1,0,0,0
imdb,'It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.',0,2,0,1,0,1,0
yelp,'There was hardly any meat.',0,0,0,1,0,0,0
yelp,'I\"ve had better bagels from the grocery store.',1,0,0,1,0,0,0
imdb,'20th Century Fox\"s ROAD HOUSE 1948) is not only quite a silly noir but is an implausible unmitigated bore of a movie.',0,3,0,1,0,1,0
imdb,'The film is way too long.',0,0,0,1,0,0,0
yelp,'The service was terrible, food was mediocre.',0,0,0,2,0,0,0
yelp,'I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.',2,1,0,1,0,0,0
yelp,'On three different occasions I asked for well done or medium well, and all three times I got the bloodiest piece of meat on my plate.',1,0,0,2,0,0,0
yelp,'I had about two bites and refused to eat anymore.',0,1,0,1,0,0,0
yelp,'The service was extremely slow.',0,0,0,1,0,0,0
yelp,'After 20 minutes wait, I got a table.',0,0,0,2,0,0,0
yelp,'No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts.',0,1,0,2,0,3,0
yelp,'Pricing is a bit of a concern at Mellow Mushroom.',0,1,0,1,0,0,0
imdb,'Everything Captain Howdy says is either laughable or just plain stupid.',0,1,0,1,0,0,0
yelp,'Highly unprofessional and rude to a loyal patron!',1,1,0,1,1,0,0
yelp,'Spend your money elsewhere.',0,0,0,1,0,0,0
yelp,'The Buffet at Bellagio was far from what I anticipated.',0,0,0,1,0,0,0
yelp,'And the drinks are WEAK, people!',0,0,0,2,1,0,0
yelp,'-My order was not correct.',0,0,0,1,0,1,0
imdb,'He surely doesn\"t know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.',1,0,0,1,0,1,0
yelp,'After the disappointing dinner we went elsewhere for dessert.',0,1,0,1,0,0,0
yelp,'We won\"t be returning.',0,0,0,1,0,1,0
yelp,'I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off.',1,0,0,1,0,0,0
yelp,'Very, very sad.',0,0,0,2,0,0,0
yelp,'i felt insulted and disrespected, how could you talk and judge another human being like that?',1,1,0,2,0,0,0
yelp,'How can you call yourself a steakhouse if you can\"t properly cook a steak, I don\"t understand!',1,0,0,2,1,2,0
imdb,'Do not waste your time.',0,1,0,1,0,1,0
imdb,'I am not a filmmaker nor am I a director but I would hide my head in the sand if I\"d spent whatever amount of money and time on this movie.',0,0,0,1,0,2,0
yelp,'There is really nothing for me at postinos, hope your experience is better',1,0,0,1,0,1,0
yelp,'I got food poisoning here at the buffet.',0,0,0,1,0,0,0
yelp,'They brought a fresh batch of fries and I was thinking yay something warm but no!',3,0,0,1,1,0,0
yelp,'What SHOULD have been a hilarious, yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us.',0,1,0,2,0,0,0
yelp,'Needless to say, I won\"t be going back anytime soon.',0,1,0,2,0,1,0
yelp,'This place is disgusting!',0,0,0,1,1,0,0
yelp,'The RI style calamari was a joke.',0,0,0,1,0,0,0
imdb,'Either way, it sucks.',0,0,0,2,0,0,0
yelp,'I could barely stomach the meal, but didn\"t complain because it was a business lunch.',0,1,0,2,0,1,0
imdb,'Speaking of the music, it is unbearably predictably and kitchy.',0,0,0,2,0,0,0
yelp,'It also took her forever to bring us the check when we asked for it.',0,0,0,1,0,0,0
imdb,'Instead, we got a bore fest about a whiny, spoiled brat babysitting.',0,3,0,3,0,0,0
imdb,'But the convoluted plot just didn\"t convince me, and much of the film was watched with a weird, questioning glance.',0,2,0,3,0,1,0
yelp,'The food is about on par with Denny\"s, which is to say, not good at all.',1,0,0,3,0,1,0
yelp,'If you want to wait for mediocre food and downright terrible service, then this is the place for you.',0,2,0,2,0,0,0
yelp,'WAAAAAAyyyyyyyyyy over rated is all I am saying.',0,0,0,1,0,0,0
yelp,'We won\"t be going back.',0,0,0,1,0,1,0
yelp,'The place was fairly clean but the food simply wasn\"t worth it.',3,0,0,1,0,1,0
yelp,'This place lacked style!!',0,1,0,2,2,0,0
yelp,'The sangria was about half of a glass wine full and was $12, ridiculous.',0,0,0,2,0,0,0
yelp,'Don\"t bother coming here.',0,1,0,1,0,1,0
imdb,'I just got bored watching Jessice Lange take her clothes off!',0,1,0,1,1,0,0
yelp,'The building itself seems pretty neat; the bathroom is pretty trippy, but I wouldn\"t eat here again.',2,0,0,2,0,0,0
imdb,'It failed to convey the broad sweep of landscapes that were a great part of the original.',1,1,0,1,0,0,0
yelp,'Probably not in a hurry to go back.',0,0,0,1,0,1,0
imdb,'You can find better movies at youtube.',1,0,0,1,0,0,0
yelp,'Not good by any stretch of the imagination.',1,0,0,1,0,1,0
yelp,'The cashew cream sauce was bland and the vegetables were undercooked.',0,1,0,1,0,0,0
yelp,'The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.',0,0,0,2,0,1,0
imdb,'Now we were chosen to be tortured with this disgusting piece of blatant American propaganda.',0,3,0,1,0,0,0
yelp,'I was VERY disappointed!!',0,0,0,2,2,0,0
yelp,'This place is horrible and way overpriced.',0,1,0,1,0,0,0
yelp,'Maybe it\"s just their Vegetarian fare, but I\"ve been twice and I thought it was average at best.',0,0,0,2,0,0,0
imdb,'There were several moments in the movie that just didn\"t need to be there and were excruciatingly slow moving.',0,2,0,1,0,1,0
imdb,'Woa, talk about awful.',0,0,0,2,0,0,0
yelp,'The ambiance here did not feel like a buffet setting, but more of a douchey indoor garden for tea and biscuits.',1,0,0,2,0,1,0
yelp,'Con: spotty service.',0,1,0,1,0,0,0
yelp,'The fries were not hot, and neither was my burger.',0,0,0,2,0,2,0
yelp,'But then they came back cold.',0,0,0,1,0,0,0
yelp,'Then our food came out, disappointment ensued.',0,1,0,2,0,0,0
yelp,'The real disappointment was our waiter.',0,1,0,1,0,0,0
imdb,'Rating: 1 out of 10.',0,0,0,1,0,0,0
yelp,'The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach.',0,0,0,1,0,0,0
yelp,'Insults, profound deuchebaggery, and had to go outside for a smoke break while serving just to solidify it.',1,2,0,3,0,0,0
imdb,'No actress has been worse used that June Allison in this movie.',0,1,0,1,0,1,0
yelp,'She was quite disappointed although some blame needs to be placed at her door.',0,2,0,1,0,0,0
yelp,'After all the rave reviews I couldn\"t wait to eat here......what a disappointment!',0,0,0,7,1,0,0
yelp,'Del Taco is pretty nasty and should be avoided if possible.',1,1,0,1,0,0,0
yelp,'It\"s NOT hard to make a decent hamburger.',1,1,0,1,0,1,0
yelp,'But I don\"t like it.',1,0,0,1,0,1,0
yelp,'Hell no will I go back',0,1,0,0,0,1,0
imdb,'This is a bad film, with bad writing, and good actors....an ugly cartoon crafted by Paul Haggis for people who can\"t handle anything but the bold strokes in storytelling....a picture painted with crayons.',1,3,0,11,0,1,0
yelp,'I don\"t know what the big deal is about this place, but I won\"t be back \"ya\"all\".',0,0,0,2,0,2,0
imdb,'Maybe there would be a reasonable explanation for this atrocity.',1,0,0,1,0,0,0
imdb,'That\"s how I\"d describe this painfully dreary time-waster of a film.',0,2,0,1,0,0,0
yelp,'Unfortunately, it only set us up for disapppointment with our entrees.',0,0,0,2,0,0,0
yelp,'The food wasn\"t good.',0,0,0,1,0,1,0
imdb,'The lead man is charisma-free.',1,0,0,1,0,0,0
imdb,'There is no plot here to keep you going in the first place.',0,1,0,1,0,1,0
yelp,'too bad cause I know it\"s family owned, I really wanted to like this place.',1,1,0,2,0,0,0
imdb,'I saw \"Mirrormask\" last night and it was an unsatisfactory experience.',0,1,0,1,0,0,0
yelp,'I vomited in the bathroom mid lunch.',0,1,0,1,0,0,0
imdb,'No plot whatsoever!',0,1,0,1,1,1,0
yelp,'I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list.',1,0,0,2,0,1,0
imdb,'I\"m still trying to get over how bad it was.',0,1,0,1,0,0,0
imdb,'All in all, a great disappointment.',1,0,0,2,0,0,0
yelp,'It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant.',0,0,1,1,0,0,0
imdb,'If only someone involved with it knew how to string together narrative!',0,0,0,1,1,0,0
yelp,'The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).',1,1,0,2,0,1,0
imdb,'Which has more depth and character than the man underneath it.',0,0,0,1,0,0,0
yelp,'It lacked flavor, seemed undercooked, and dry.',0,1,0,3,0,0,0
yelp,'It really is impressive that the place hasn\"t closed down.',1,0,0,1,0,1,0
yelp,'I would avoid this place if you are staying in the Mirage.',0,0,0,1,0,0,0
imdb,'The only thing worse than Taylor\"s acting was Stanwyck\"s singing.',0,1,0,1,0,0,0
yelp,'Spend your money and time some place else.',0,0,0,1,0,0,0
yelp,'A lady at the table next to us found a live green caterpillar In her salad.',0,0,0,1,0,0,0
yelp,'the presentation of the food was awful.',0,0,0,1,0,0,0
imdb,'The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.',0,3,0,1,0,0,0
yelp,'I think food should have flavor and texture and both were lacking.',0,0,0,1,0,0,0
imdb,'The acting is beyond abysmal.',0,0,0,1,0,0,0
yelp,'Overall I was not impressed and would not go back.',1,0,0,1,0,2,0
yelp,'The whole experience was underwhelming, and I think we\"ll just go to Ninja Sushi next time.',0,0,0,2,0,0,0
yelp,'Then, as if I hadn\"t wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.',1,2,0,3,0,1,0
imdb,'Wow, what a bad film.',0,1,0,2,0,0,0
amazon,'Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!',0,0,0,3,2,0,0
amazon,'I have to jiggle the plug to get it to line up right to get decent volume.',2,0,0,1,0,0,0
imdb,'Everything about this movie is stupid.',0,0,0,1,0,0,0
amazon,'Needless to say, I wasted my money.',0,2,0,2,0,0,0
imdb,'Considering the relations off screen between Taylor and Stanwyck, it was surprising how little chemistry there was on screen between the two of them.',0,0,1,2,0,0,0
amazon,'If the two were seperated by a mere 5+ ft I started to notice excessive static and garbled sound from the headset.',0,2,0,1,0,0,0
amazon,'The design is very odd, as the ear \"clip\" is not very comfortable at all.',1,0,0,2,0,1,0
